ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-04-29,8047.116740094895,1399.3790603644131,17367.061390441144,8047.116740094895,8047.116740094895,1164.9348677146777,1164.9348677146777,1164.9348677146777,-2.185502066755086,-2.185502066755086,-2.185502066755086,1167.1203697814328,1167.1203697814328,1167.1203697814328,0.0,0.0,0.0,9212.051607809573
2017-05-01,8060.924113769434,1199.1771063717733,17551.862076855406,8060.924113769434,8060.924113769434,1363.5249031686255,1363.5249031686255,1363.5249031686255,747.910702502295,747.910702502295,747.910702502295,615.6142006663305,615.6142006663305,615.6142006663305,0.0,0.0,0.0,9424.44901693806
2017-05-02,8067.827800606703,0.821705809072812,16069.99456583956,8067.827800606703,8067.827800606703,75.23351584329174,75.23351584329174,75.23351584329174,-281.65448081626636,-281.65448081626636,-281.65448081626636,356.8879966595581,356.8879966595581,356.8879966595581,0.0,0.0,0.0,8143.061316449995
2017-05-03,8074.731487443973,-766.0332588857609,15920.990179693325,8074.731487443973,8074.731487443973,-740.5906681150944,-740.5906681150944,-740.5906681150944,-854.3532850790323,-854.3532850790323,-854.3532850790323,113.76261696393779,113.76261696393779,113.76261696393779,0.0,0.0,0.0,7334.140819328878
2017-05-04,8081.635174281242,564.4309402409814,16536.986182390938,8081.635174281242,8081.635174281242,-53.948237482120206,-53.948237482120206,-53.948237482120206,57.02113658580017,57.02113658580017,57.02113658580017,-110.96937406792037,-110.96937406792037,-110.96937406792037,0.0,0.0,0.0,8027.686936799122
2017-05-05,8088.538861118511,-371.25133023265687,15768.198743886045,8088.538861118511,8088.538861118511,-386.9293221977555,-386.9293221977555,-386.9293221977555,-72.0491355868695,-72.0491355868695,-72.0491355868695,-314.88018661088597,-314.88018661088597,-314.88018661088597,0.0,0.0,0.0,7701.609538920755
2017-05-06,8095.442547955779,-384.09342080328474,15993.222598246344,8095.442547955779,8095.442547955779,-498.1242348316362,-498.1242348316362,-498.1242348316362,-2.185502066255318,-2.185502066255318,-2.185502066255318,-495.9387327653809,-495.9387327653809,-495.9387327653809,0.0,0.0,0.0,7597.318313124143
2017-05-07,8102.346234793049,141.87212836136337,15884.978839344021,8102.346234793049,8102.346234793049,-247.22376062883376,-247.22376062883376,-247.22376062883376,405.310564459042,405.310564459042,405.310564459042,-652.5343250878757,-652.5343250878757,-652.5343250878757,0.0,0.0,0.0,7855.122474164215
2017-05-08,8109.249921630319,44.29857893451329,15894.299562734128,8109.249921630319,8109.249921630319,-35.58117525607522,-35.58117525607522,-35.58117525607522,747.9107025026893,747.9107025026893,747.9107025026893,-783.4918777587644,-783.4918777587644,-783.4918777587644,0.0,0.0,0.0,8073.668746374244
2017-05-09,8116.153608467587,-1345.165235620569,14231.830211213677,8116.153608467587,8116.153608467587,-1169.7330038728576,-1169.7330038728576,-1169.7330038728576,-281.65448081459914,-281.65448081459914,-281.65448081459914,-888.0785230582585,-888.0785230582585,-888.0785230582585,0.0,0.0,0.0,6946.420604594729
2017-05-11,8129.9609821421245,-1492.8873995852148,15579.764750166814,8129.9609821421245,8129.9609821421245,-960.378096025825,-960.378096025825,-960.378096025825,57.021136585940155,57.021136585940155,57.021136585940155,-1017.3992326117652,-1017.3992326117652,-1017.3992326117652,0.0,0.0,0.0,7169.582886116299
2017-05-13,8143.768355816664,-1402.320339364203,15861.113612056704,8143.768355816664,8143.768355816664,-1045.3901018046784,-1045.3901018046784,-1045.3901018046784,-2.1855020657556112,-2.1855020657556112,-2.1855020657556112,-1043.2045997389228,-1043.2045997389228,-1043.2045997389228,0.0,0.0,0.0,7098.3782540119855
2017-05-14,8150.672042653932,-204.08161566990887,15452.734388728659,8150.672042653932,8150.672042653932,-614.5322223334723,-614.5322223334723,-614.5322223334723,405.3105644573895,405.3105644573895,405.3105644573895,-1019.8427867908617,-1019.8427867908617,-1019.8427867908617,0.0,0.0,0.0,7536.13982032046
2017-05-15,8157.575729491201,-67.74532465310978,15415.327962183372,8157.575729491201,8157.575729491201,-226.43639986408868,-226.43639986408868,-226.43639986408868,747.9107025021281,747.9107025021281,747.9107025021281,-974.3471023662167,-974.3471023662167,-974.3471023662167,0.0,0.0,0.0,7931.139329627113
2017-05-16,8164.479416258899,-861.648187749263,15356.038518573016,8164.479416258899,8164.479416258899,-1190.2600472410024,-1190.2600472410024,-1190.2600472410024,-281.65448081518497,-281.65448081518497,-281.65448081518497,-908.6055664258175,-908.6055664258175,-908.6055664258175,0.0,0.0,0.0,6974.2193690178965
2017-05-18,8178.286789794292,-576.3825440950893,15784.283565744097,8178.286789794292,8178.286789794292,-668.022614409979,-668.022614409979,-668.022614409979,57.02113658652295,57.02113658652295,57.02113658652295,-725.043750996502,-725.043750996502,-725.043750996502,0.0,0.0,0.0,7510.264175384314
2017-05-19,8185.190476561989,-484.3092941595862,15515.924520465252,8185.190476561989,8185.190476561989,-684.0093415427654,-684.0093415427654,-684.0093415427654,-72.04913558732629,-72.04913558732629,-72.04913558732629,-611.9602059554392,-611.9602059554392,-611.9602059554392,0.0,0.0,0.0,7501.181135019224
2017-05-20,8192.094163329686,-421.967287594231,14944.507788106377,8192.094163329686,8192.094163329686,-490.1900199411427,-490.1900199411427,-490.1900199411427,-2.185502066104162,-2.185502066104162,-2.185502066104162,-488.0045178750385,-488.0045178750385,-488.0045178750385,0.0,0.0,0.0,7701.904143388543
2017-05-21,8198.997850097381,-47.288311008958715,16155.100693814695,8198.997850097381,8198.997850097381,49.582264374365465,49.582264374365465,49.582264374365465,405.31056445815517,405.31056445815517,405.31056445815517,-355.7283000837897,-355.7283000837897,-355.7283000837897,0.0,0.0,0.0,8248.580114471746
2017-05-22,8205.901536865078,434.83915855083507,16812.870893257124,8205.901536865078,8205.901536865078,530.2415869528535,530.2415869528535,530.2415869528535,747.9107025025223,747.9107025025223,747.9107025025223,-217.66911554966893,-217.66911554966893,-217.66911554966893,0.0,0.0,0.0,8736.143123817932
2017-05-23,8212.805223632777,59.86393753330765,15604.017158133835,8212.805223632777,8212.805223632777,-357.95993966583274,-357.95993966583274,-357.95993966583274,-281.65448081577085,-281.65448081577085,-281.65448081577085,-76.30545885006188,-76.30545885006188,-76.30545885006188,0.0,0.0,0.0,7854.845283966944
2017-05-24,8219.708910400474,-352.0733057492534,15559.286621429485,8219.708910400474,8219.708910400474,-788.368569853409,-788.368569853409,-788.368569853409,-854.353285080201,-854.353285080201,-854.353285080201,65.98471522679193,65.98471522679193,65.98471522679193,0.0,0.0,0.0,7431.340340547064
2017-05-25,8226.61259716817,856.0034993138471,16266.153015986723,8226.61259716817,8226.61259716817,263.98228795643877,263.98228795643877,263.98228795643877,57.02113658533559,57.02113658533559,57.02113658533559,206.96115137110317,206.96115137110317,206.96115137110317,0.0,0.0,0.0,8490.594885124608
2017-05-26,8233.516283935867,775.299523711945,16105.379522740735,8233.516283935867,8233.516283935867,272.504364646995,272.504364646995,272.504364646995,-72.04913558691514,-72.04913558691514,-72.04913558691514,344.55350023391014,344.55350023391014,344.55350023391014,0.0,0.0,0.0,8506.020648582862
2017-05-27,8240.419970703564,433.4320460696316,16630.502273396207,8240.419970703564,8240.419970703564,474.7025640775097,474.7025640775097,474.7025640775097,-2.1855020660728792,-2.1855020660728792,-2.1855020660728792,476.8880661435825,476.8880661435825,476.8880661435825,0.0,0.0,0.0,8715.122534781074
2017-05-28,8247.32365747126,1354.3900300088333,17867.43563214202,8247.32365747126,8247.32365747126,1007.6192998750594,1007.6192998750594,1007.6192998750594,405.31056445892074,405.31056445892074,405.31056445892074,602.3087354161387,602.3087354161387,602.3087354161387,0.0,0.0,0.0,9254.942957346319
2017-05-29,8254.227344238956,1352.8874282797108,17728.033852254466,8254.227344238956,8254.227344238956,1467.3025774243572,1467.3025774243572,1467.3025774243572,747.9107025018895,747.9107025018895,747.9107025018895,719.3918749224677,719.3918749224677,719.3918749224677,0.0,0.0,0.0,9721.529921663314
2017-05-30,8261.131031006653,657.6400115315436,16486.114385989422,8261.131031006653,8261.131031006653,545.3006617936171,545.3006617936171,545.3006617936171,-281.6544808173774,-281.6544808173774,-281.6544808173774,826.9551426109945,826.9551426109945,826.9551426109945,0.0,0.0,0.0,8806.43169280027
2017-05-31,8268.03471777435,767.7914770682472,16247.837761829134,8268.03471777435,8268.03471777435,69.7070166569866,69.7070166569866,69.7070166569866,-854.353285080003,-854.353285080003,-854.353285080003,924.0603017369897,924.0603017369897,924.0603017369897,0.0,0.0,0.0,8337.741734431336
2017-06-02,8281.842091309743,1026.5146961119292,17135.088722319117,8281.842091309743,8281.842091309743,1012.2916747013201,1012.2916747013201,1012.2916747013201,-72.04913558715062,-72.04913558715062,-72.04913558715062,1084.3408102884707,1084.3408102884707,1084.3408102884707,0.0,0.0,0.0,9294.133766011064
2017-06-03,8288.745778077442,750.126463667125,17251.15299626973,8288.745778077442,8288.745778077442,1144.6217503804532,1144.6217503804532,1144.6217503804532,-2.1855020668897516,-2.1855020668897516,-2.1855020668897516,1146.807252447343,1146.807252447343,1146.807252447343,0.0,0.0,0.0,9433.367528457895
2017-06-05,8302.553151612834,2236.022208083746,18544.440530806976,8302.553151612834,8302.553151612834,1984.0692116891762,1984.0692116891762,1984.0692116891762,747.9107025033825,747.9107025033825,747.9107025033825,1236.158509185794,1236.158509185794,1236.158509185794,0.0,0.0,0.0,10286.62236330201
2017-06-07,8316.360525148228,437.42317338619216,16765.870264647227,8316.360525148228,8316.360525148228,425.3959357728282,425.3959357728282,425.3959357728282,-854.3532850807553,-854.3532850807553,-854.3532850807553,1279.7492208535837,1279.7492208535837,1279.7492208535837,0.0,0.0,0.0,8741.756460921057
2017-06-09,8330.167898683621,896.507785148046,17172.069691381552,8330.167898683621,8330.167898683621,1209.3025263883164,1209.3025263883164,1209.3025263883164,-72.04913558737195,-72.04913558737195,-72.04913558737195,1281.3516619756883,1281.3516619756883,1281.3516619756883,0.0,0.0,0.0,9539.470425071937
2017-06-10,8337.071585451318,1472.2153324526726,17333.27316886149,8337.071585451318,8337.071585451318,1265.759230223754,1265.759230223754,1265.759230223754,-2.1855020667700216,-2.1855020667700216,-2.1855020667700216,1267.9447322905241,1267.9447322905241,1267.9447322905241,0.0,0.0,0.0,9602.830815675072
2017-06-11,8343.975272219015,1830.8202295249962,17557.05212830587,8343.975272219015,8343.975272219015,1651.2746553370766,1651.2746553370766,1651.2746553370766,405.31056445803404,405.31056445803404,405.31056445803404,1245.9640908790427,1245.9640908790427,1245.9640908790427,0.0,0.0,0.0,9995.249927556091
2017-06-12,8350.878958986712,2276.6986138659895,18309.661332483385,8350.878958986712,8350.878958986712,1964.0000376896953,1964.0000376896953,1964.0000376896953,747.9107025027498,747.9107025027498,747.9107025027498,1216.0893351869456,1216.0893351869456,1216.0893351869456,0.0,0.0,0.0,10314.878996676407
2017-06-13,8357.782644992094,714.6943018406625,16994.1443752346,8357.782644992094,8357.782644992094,897.3243765159789,897.3243765159789,897.3243765159789,-281.654480816296,-281.654480816296,-281.654480816296,1178.9788573322749,1178.9788573322749,1178.9788573322749,0.0,0.0,0.0,9255.107021508073
2017-06-14,8364.686330997476,41.20765010947932,16329.039586758918,8364.686330997476,8364.686330997476,280.8986439470222,280.8986439470222,280.8986439470222,-854.3532850798831,-854.3532850798831,-854.3532850798831,1135.2519290269054,1135.2519290269054,1135.2519290269054,0.0,0.0,0.0,8645.584974944499
2017-06-15,8371.590017002858,1409.8971124012435,17124.123198363235,8371.590017002858,8371.590017002858,1142.4955470219493,1142.4955470219493,1142.4955470219493,57.02113658708418,57.02113658708418,57.02113658708418,1085.4744104348651,1085.4744104348651,1085.4744104348651,0.0,0.0,0.0,9514.085564024808
2017-06-16,8378.493703008238,1472.1944282548238,17367.450579118286,8378.493703008238,8378.493703008238,958.0992632035862,958.0992632035862,958.0992632035862,-72.04913558698898,-72.04913558698898,-72.04913558698898,1030.1483987905751,1030.1483987905751,1030.1483987905751,0.0,0.0,0.0,9336.592966211825
2017-06-17,8385.397389013619,1535.6869339937873,17446.328157283522,8385.397389013619,8385.397389013619,967.5205018045552,967.5205018045552,967.5205018045552,-2.1855020667385956,-2.1855020667385956,-2.1855020667385956,969.7060038712939,969.7060038712939,969.7060038712939,0.0,0.0,0.0,9352.917890818173
2017-06-18,8392.301075019,1131.9577938466678,17078.9923760894,8392.301075019,8392.301075019,1309.8178692006177,1309.8178692006177,1309.8178692006177,405.31056445962963,405.31056445962963,405.31056445962963,904.5073047409879,904.5073047409879,904.5073047409879,0.0,0.0,0.0,9702.11894421962
2017-06-19,8399.204761024383,1537.711680943514,17992.958410291554,8399.204761024383,8399.204761024383,1582.753111671944,1582.753111671944,1582.753111671944,747.910702502117,747.910702502117,747.910702502117,834.8424091698271,834.8424091698271,834.8424091698271,0.0,0.0,0.0,9981.957872696326
2017-06-20,8406.108447029765,1042.7084879898966,17742.24258465108,8406.108447029765,8406.108447029765,479.2829266825562,479.2829266825562,479.2829266825562,-281.6544808136081,-281.6544808136081,-281.6544808136081,760.9374074961643,760.9374074961643,760.9374074961643,0.0,0.0,0.0,8885.39137371232
2017-06-21,8413.012133035147,613.0791687119889,17076.07761805354,8413.012133035147,8413.012133035147,-171.38939513710307,-171.38939513710307,-171.38939513710307,-854.3532850796852,-854.3532850796852,-854.3532850796852,682.9638899425822,682.9638899425822,682.9638899425822,0.0,0.0,0.0,8241.622737898044
2017-06-22,8419.915819040529,1284.475886116699,17274.443244579295,8419.915819040529,8419.915819040529,658.0727205914036,658.0727205914036,658.0727205914036,57.021136585896656,57.021136585896656,57.021136585896656,601.0515840055069,601.0515840055069,601.0515840055069,0.0,0.0,0.0,9077.988539631933
2017-06-23,8426.81950504591,535.4357570943932,16726.961226418058,8426.81950504591,8426.81950504591,443.2544339499053,443.2544339499053,443.2544339499053,-72.04913558721034,-72.04913558721034,-72.04913558721034,515.3035695371157,515.3035695371157,515.3035695371157,0.0,0.0,0.0,8870.073938995816
2017-06-24,8433.723191051293,863.9716327912013,16792.532670433648,8433.723191051293,8433.723191051293,423.6279443685715,423.6279443685715,423.6279443685715,-2.1855020662389095,-2.1855020662389095,-2.1855020662389095,425.8134464348104,425.8134464348104,425.8134464348104,0.0,0.0,0.0,8857.351135419864
2017-06-25,8440.626877056675,1411.7260247872825,17310.243638105912,8440.626877056675,8440.626877056675,737.9943301391306,737.9943301391306,737.9943301391306,405.3105644595655,405.3105644595655,405.3105644595655,332.68376567956517,332.68376567956517,332.68376567956517,0.0,0.0,0.0,9178.621207195805
2017-06-26,8447.530563062055,1376.608488756518,18106.439509290096,8447.530563062055,8447.530563062055,983.955693295528,983.955693295528,983.955693295528,747.9107025014843,747.9107025014843,747.9107025014843,236.04499079404368,236.04499079404368,236.04499079404368,0.0,0.0,0.0,9431.486256357583
2017-06-27,8454.434249067437,79.44578403014009,16797.996458148125,8454.434249067437,8454.434249067437,-145.58024595166853,-145.58024595166853,-145.58024595166853,-281.6544808129615,-281.6544808129615,-281.6544808129615,136.07423486129298,136.07423486129298,136.07423486129298,0.0,0.0,0.0,8308.854003115768
2017-06-30,8475.145307083583,419.51671837866996,15833.550291516913,8475.145307083583,8475.145307083583,-253.04790840064106,-253.04790840064106,-253.04790840064106,-72.04913558743175,-72.04913558743175,-72.04913558743175,-180.99877281320934,-180.99877281320934,-180.99877281320934,0.0,0.0,0.0,8222.097398682941
2017-07-02,8488.952679094346,692.4002960373767,16238.130470713673,8488.952679094346,8488.952679094346,3.085609916677592,3.085609916677592,3.085609916677592,405.3105644579131,405.3105644579131,405.3105644579131,-402.22495454123543,-402.22495454123543,-402.22495454123543,0.0,0.0,0.0,8492.038289011023
2017-07-04,8502.760051105108,-505.90282766169923,15616.191464240499,8502.760051105108,8502.760051105108,-906.7968215869606,-906.7968215869606,-906.7968215869606,-281.6544808135473,-281.6544808135473,-281.6544808135473,-625.1423407734134,-625.1423407734134,-625.1423407734134,0.0,0.0,0.0,7595.963229518147
2017-07-06,8516.567423115872,-691.3080060776269,16041.661057746544,8516.567423115872,8516.567423115872,-785.421787492729,-785.421787492729,-785.421787492729,57.021136587062465,57.021136587062465,57.021136587062465,-842.4429240797916,-842.4429240797916,-842.4429240797916,0.0,0.0,0.0,7731.145635623143
2017-07-07,8523.471109121254,-1363.1605531387688,15358.04098049021,8523.471109121254,8523.471109121254,-1018.3206654872317,-1018.3206654872317,-1018.3206654872317,-72.04913558640213,-72.04913558640213,-72.04913558640213,-946.2715299008295,-946.2715299008295,-946.2715299008295,0.0,0.0,0.0,7505.150443634022
2017-07-09,8537.278481132016,372.8684310471038,15616.02840518218,8537.278481132016,8537.278481132016,-732.9202418114339,-732.9202418114339,-732.9202418114339,405.3105644586787,405.3105644586787,405.3105644586787,-1138.2308062701127,-1138.2308062701127,-1138.2308062701127,0.0,0.0,0.0,7804.3582393205825
2017-07-11,8551.08585314278,-1243.726667109969,15039.027010937192,8551.08585314278,8551.08585314278,-1582.4798860432727,-1582.4798860432727,-1582.4798860432727,-281.6544808141332,-281.6544808141332,-281.6544808141332,-1300.8254052291397,-1300.8254052291397,-1300.8254052291397,0.0,0.0,0.0,6968.605967099507
2017-07-12,8557.989539148162,-1617.3699099257228,14793.223194908858,8557.989539148162,8557.989539148162,-2222.3507351323883,-2222.3507351323883,-2222.3507351323883,-854.3532850795052,-854.3532850795052,-854.3532850795052,-1367.997450052883,-1367.997450052883,-1367.997450052883,0.0,0.0,0.0,6335.638804015774
2017-07-13,8564.893223400817,-798.70944606073,15401.778940109463,8564.893223400817,8564.893223400817,-1367.1831284085247,-1367.1831284085247,-1367.1831284085247,57.021136585874864,57.021136585874864,57.021136585874864,-1424.2042649943994,-1424.2042649943994,-1424.2042649943994,0.0,0.0,0.0,7197.710094992292
2017-07-14,8571.796907653474,-887.8837157434407,15428.750293714049,8571.796907653474,8571.796907653474,-1540.4595823193433,-1540.4595823193433,-1540.4595823193433,-72.0491355866376,-72.0491355866376,-72.0491355866376,-1468.4104467327059,-1468.4104467327059,-1468.4104467327059,0.0,0.0,0.0,7031.337325334131
2017-07-15,8578.700591906132,-1569.257500480481,15310.497248131767,8578.700591906132,8578.700591906132,-1501.9047301156681,-1501.9047301156681,-1501.9047301156681,-2.185502066524813,-2.185502066524813,-2.185502066524813,-1499.7192280491436,-1499.7192280491436,-1499.7192280491436,0.0,0.0,0.0,7076.795861790464
2017-07-16,8585.604276158789,193.51785751454008,15455.581033987328,8585.604276158789,8585.604276158789,-1112.0918875656994,-1112.0918875656994,-1112.0918875656994,405.3105644586146,405.3105644586146,405.3105644586146,-1517.402452024314,-1517.402452024314,-1517.402452024314,0.0,0.0,0.0,7473.51238859309
2017-07-18,8599.411644664104,-1084.5685760180952,15168.584532321533,8599.411644664104,8599.411644664104,-1791.6389913916132,-1791.6389913916132,-1791.6389913916132,-281.654480812466,-281.654480812466,-281.654480812466,-1509.9845105791474,-1509.9845105791474,-1509.9845105791474,0.0,0.0,0.0,6807.77265327249
2017-07-19,8606.31532891676,-1472.3879046798716,13593.953086049292,8606.31532891676,8606.31532891676,-2338.853701852424,-2338.853701852424,-2338.853701852424,-854.3532850793073,-854.3532850793073,-854.3532850793073,-1484.5004167731165,-1484.5004167731165,-1484.5004167731165,0.0,0.0,0.0,6267.461627064336
2017-07-20,8613.219013169417,-380.3517229220901,15633.461826386821,8613.219013169417,8613.219013169417,-1387.63901924277,-1387.63901924277,-1387.63901924277,57.02113658645784,57.02113658645784,57.02113658645784,-1444.660155829228,-1444.660155829228,-1444.660155829228,0.0,0.0,0.0,7225.579993926647
2017-07-22,8627.02638167473,-270.1369806651148,15444.608923414391,8627.02638167473,8627.02638167473,-1326.1640187590801,-1326.1640187590801,-1326.1640187590801,-2.185502066493489,-2.185502066493489,-2.185502066493489,-1323.9785166925867,-1323.9785166925867,-1323.9785166925867,0.0,0.0,0.0,7300.86236291565
2017-07-23,8633.930065927389,-184.0649179595083,16037.220992554856,8633.930065927389,8633.930065927389,-839.5299601015085,-839.5299601015085,-839.5299601015085,405.31056446021023,405.31056446021023,405.31056446021023,-1244.8405245617187,-1244.8405245617187,-1244.8405245617187,0.0,0.0,0.0,7794.40010582588
2017-07-26,8654.641118685358,-1101.9863882803108,14587.464353843923,8654.641118685358,8654.641118685358,-1802.1632686613932,-1802.1632686613932,-1802.1632686613932,-854.3532850792473,-854.3532850792473,-854.3532850792473,-947.8099835821458,-947.8099835821458,-947.8099835821458,0.0,0.0,0.0,6852.477850023965
2017-07-27,8661.544802938017,-484.1972398486861,15504.840323143466,8661.544802938017,8661.544802938017,-777.5516182653244,-777.5516182653244,-777.5516182653244,57.02113658659764,57.02113658659764,57.02113658659764,-834.5727548519219,-834.5727548519219,-834.5727548519219,0.0,0.0,0.0,7883.993184672692
2017-07-29,8675.35217144333,159.23038359868312,16269.194639061248,8675.35217144333,8675.35217144333,-600.9479465417594,-600.9479465417594,-600.9479465417594,-2.185502066842019,-2.185502066842019,-2.185502066842019,-598.7624444749173,-598.7624444749173,-598.7624444749173,0.0,0.0,0.0,8074.404224901571
2017-07-30,8682.255855695987,127.19131536413558,16048.79471818962,8682.255855695987,8682.255855695987,-75.28711748807866,-75.28711748807866,-75.28711748807866,405.3105644585576,405.3105644585576,405.3105644585576,-480.59768194663627,-480.59768194663627,-480.59768194663627,0.0,0.0,0.0,8606.968738207908
2017-07-31,8689.159539948645,1544.1211761217378,17411.021974789302,8689.159539948645,8689.159539948645,382.63419991121583,382.63419991121583,382.63419991121583,747.9107025026434,747.9107025026434,747.9107025026434,-365.2765025914275,-365.2765025914275,-365.2765025914275,0.0,0.0,0.0,9071.79373985986
2017-08-02,8702.966908453956,-117.72693391190612,15515.906233587453,8702.966908453956,8702.966908453956,-1006.4441597635553,-1006.4441597635553,-1006.4441597635553,-854.3532850791873,-854.3532850791873,-854.3532850791873,-152.09087468436792,-152.09087468436792,-152.09087468436792,0.0,0.0,0.0,7696.522748690401
2017-08-04,8716.774276959271,288.82073101309265,15980.487343984129,8716.774276959271,8716.774276959271,-48.1090715879886,-48.1090715879886,-48.1090715879886,-72.04913558668332,-72.04913558668332,-72.04913558668332,23.94006399869472,23.94006399869472,23.94006399869472,0.0,0.0,0.0,8668.665205371282
2017-08-06,8730.581645464585,965.7509122606111,18442.850101482225,8730.581645464585,8730.581645464585,553.9394198474207,553.9394198474207,553.9394198474207,405.3105644593234,405.3105644593234,405.3105644593234,148.62885538809726,148.62885538809726,148.62885538809726,0.0,0.0,0.0,9284.521065312005
2017-08-07,8737.485329717243,1713.9988781023656,17485.576850184174,8737.485329717243,8737.485329717243,936.272652020245,936.272652020245,936.272652020245,747.9107025030376,747.9107025030376,747.9107025030376,188.36194951720722,188.36194951720722,188.36194951720722,0.0,0.0,0.0,9673.757981737488
2017-08-08,8744.3890139699,919.3672496900243,16375.669495891403,8744.3890139699,8744.3890139699,-69.81525799400754,-69.81525799400754,-69.81525799400754,-281.65448081626494,-281.65448081626494,-281.65448081626494,211.83922282225743,211.83922282225743,211.83922282225743,0.0,0.0,0.0,8674.573755975893
2017-08-09,8751.292698222556,242.88383580307334,16268.522401192155,8751.292698222556,8751.292698222556,-635.7493521307921,-635.7493521307921,-635.7493521307921,-854.3532850798018,-854.3532850798018,-854.3532850798018,218.6039329490098,218.6039329490098,218.6039329490098,0.0,0.0,0.0,8115.543346091764
2017-08-10,8758.196382475213,1236.698788764731,17283.573196409478,8758.196382475213,8758.196382475213,265.5858898048984,265.5858898048984,265.5858898048984,57.02113658555173,57.02113658555173,57.02113658555173,208.56475321934664,208.56475321934664,208.56475321934664,0.0,0.0,0.0,9023.782272280112
2017-08-11,8765.100066727871,621.3376537928033,16613.0903951046,8765.100066727871,8765.100066727871,109.95545405397458,109.95545405397458,109.95545405397458,-72.0491355869188,-72.0491355869188,-72.0491355869188,182.00458964089336,182.00458964089336,182.00458964089336,0.0,0.0,0.0,8875.055520781845
2017-08-12,8772.003750980528,1343.6966552248673,16834.216956267926,8772.003750980528,8772.003750980528,137.39536900097863,137.39536900097863,137.39536900097863,-2.185502066310948,-2.185502066310948,-2.185502066310948,139.58087106728956,139.58087106728956,139.58087106728956,0.0,0.0,0.0,8909.399119981506
2017-08-13,8778.907435630454,1683.230382002362,17071.489610548866,8778.907435630454,8778.907435630454,487.6276770029904,487.6276770029904,487.6276770029904,405.310564460089,405.310564460089,405.310564460089,82.31711254290143,82.31711254290143,82.31711254290143,0.0,0.0,0.0,9266.535112633444
2017-08-14,8785.81112028038,444.48527324162814,17138.07873897017,8785.81112028038,8785.81112028038,759.496465157433,759.496465157433,759.496465157433,747.9107025024765,747.9107025024765,747.9107025024765,11.585762654956461,11.585762654956461,11.585762654956461,0.0,0.0,0.0,9545.307585437813
2017-08-15,8792.714804930305,-46.334730407067156,16468.9445184552,8792.714804930305,8792.714804930305,-352.5719203671275,-352.5719203671275,-352.5719203671275,-281.654480813577,-281.654480813577,-281.654480813577,-70.91743955355051,-70.91743955355051,-70.91743955355051,0.0,0.0,0.0,8440.142884563178
2017-08-16,8799.61848958023,-491.5081835387385,15771.99166494084,8799.61848958023,8799.61848958023,-1017.5604444567722,-1017.5604444567722,-1017.5604444567722,-854.3532850789294,-854.3532850789294,-854.3532850789294,-163.20715937784274,-163.20715937784274,-163.20715937784274,0.0,0.0,0.0,7782.058045123458
2017-08-17,8806.522174230156,-45.81297157511306,16447.017221807357,8806.522174230156,8806.522174230156,-206.0284314205324,-206.0284314205324,-206.0284314205324,57.0211365861346,57.0211365861346,57.0211365861346,-263.049568006667,-263.049568006667,-263.049568006667,0.0,0.0,0.0,8600.493742809624
2017-08-18,8813.425858880084,133.54495828307233,16352.332010667084,8813.425858880084,8813.425858880084,-440.05914754160835,-440.05914754160835,-440.05914754160835,-72.04913558715425,-72.04913558715425,-72.04913558715425,-368.0100119544541,-368.0100119544541,-368.0100119544541,0.0,0.0,0.0,8373.366711338476
2017-08-19,8820.32954353001,782.166809914833,16622.7756284021,8820.32954353001,8820.32954353001,-477.6917370992276,-477.6917370992276,-477.6917370992276,-2.185502065811241,-2.185502065811241,-2.185502065811241,-475.5062350334163,-475.5062350334163,-475.5062350334163,0.0,0.0,0.0,8342.637806430783
2017-08-20,8827.233228179934,802.4210862392966,17001.628669066868,8827.233228179934,8827.233228179934,-177.55541876462374,-177.55541876462374,-177.55541876462374,405.31056445767814,405.31056445767814,405.31056445767814,-582.8659832223018,-582.8659832223018,-582.8659832223018,0.0,0.0,0.0,8649.67780941531
2017-08-21,8834.136912829861,988.888465807089,16789.72665909159,8834.136912829861,8834.136912829861,60.52300752032797,60.52300752032797,60.52300752032797,747.9107025028708,747.9107025028708,747.9107025028708,-687.3876949825428,-687.3876949825428,-687.3876949825428,0.0,0.0,0.0,8894.659920350188
2017-08-22,8841.040597479787,-632.6160548451408,15533.181311226725,8841.040597479787,8841.040597479787,-1068.0573626119726,-1068.0573626119726,-1068.0573626119726,-281.6544808151835,-281.6544808151835,-281.6544808151835,-786.4028817967892,-786.4028817967892,-786.4028817967892,0.0,0.0,0.0,7772.983234867814
2017-08-23,8847.944282129713,-827.9304045357961,15450.547954314736,8847.944282129713,8847.944282129713,-1731.6920241280234,-1731.6920241280234,-1731.6920241280234,-854.3532850788695,-854.3532850788695,-854.3532850788695,-877.3387390491538,-877.3387390491538,-877.3387390491538,0.0,0.0,0.0,7116.252258001689
2017-08-24,8854.847966779638,-653.2989808057149,15781.186313208944,8854.847966779638,8854.847966779638,-900.7583612156983,-900.7583612156983,-900.7583612156983,57.02113658627442,57.02113658627442,57.02113658627442,-957.7794978019728,-957.7794978019728,-957.7794978019728,0.0,0.0,0.0,7954.08960556394
